sample_index,label_wm2,prediction_wm2,abs_error_wm2
316,22.729999542236328,19.9196720123291,2.8103275299072266
317,269.5400085449219,268.07916259765625,1.460845947265625
318,239.32000732421875,233.311279296875,6.00872802734375
319,7.78000020980835,5.698353290557861,2.0816469192504883
320,117.27999877929688,110.91867065429688,6.361328125
321,73.54000091552734,72.96540069580078,0.5746002197265625
322,140.47999572753906,133.45016479492188,7.0298309326171875
323,239.30999755859375,236.04600524902344,3.2639923095703125
324,112.31999969482422,113.19055938720703,0.8705596923828125
325,65.94000244140625,62.668025970458984,3.2719764709472656
326,108.83000183105469,109.5130844116211,0.6830825805664062
327,83.31999969482422,78.72908782958984,4.590911865234375
328,156.72999572753906,151.28366088867188,5.4463348388671875
329,79.4000015258789,78.11299133300781,1.2870101928710938
330,93.58999633789062,92.56737518310547,1.0226211547851562
331,115.79000091552734,111.8801498413086,3.90985107421875
332,55.90999984741211,50.71147537231445,5.198524475097656
333,101.04000091552734,99.08522033691406,1.9547805786132812
334,118.44000244140625,113.97987365722656,4.4601287841796875
335,126.76000213623047,117.42021942138672,9.33978271484375
336,87.93000030517578,86.80675506591797,1.1232452392578125
337,74.4800033569336,73.71473693847656,0.7652664184570312
338,167.19000244140625,157.641357421875,9.54864501953125
339,99.41999816894531,96.83448028564453,2.5855178833007812
340,104.37999725341797,100.8460464477539,3.5339508056640625
341,244.5500030517578,234.00355529785156,10.54644775390625
342,75.58000183105469,70.81726837158203,4.762733459472656
343,60.0,57.571632385253906,2.4283676147460938
344,134.22000122070312,126.46586608886719,7.7541351318359375
345,97.93000030517578,94.87042236328125,3.0595779418945312
346,38.16999816894531,37.107078552246094,1.0629196166992188
347,147.19000244140625,139.14454650878906,8.045455932617188
348,5.539999961853027,4.1736602783203125,1.3663396835327148
349,1.1699999570846558,2.164391040802002,0.9943910837173462
350,23.3799991607666,23.223440170288086,0.15655899047851562
351,228.97999572753906,231.79444885253906,2.814453125
352,11.800000190734863,10.406858444213867,1.393141746520996
353,148.64999389648438,145.2715301513672,3.3784637451171875
354,90.81999969482422,92.14704132080078,1.3270416259765625
355,93.5,95.80403900146484,2.3040390014648438
356,22.649999618530273,20.496915817260742,2.1530838012695312
357,262.2300109863281,268.5126037597656,6.2825927734375
358,172.38999938964844,166.52432250976562,5.8656768798828125
359,9.039999961853027,7.593093395233154,1.446906566619873
360,94.94000244140625,96.54936981201172,1.6093673706054688
361,148.82000732421875,146.1627655029297,2.6572418212890625
362,156.7899932861328,150.41880798339844,6.371185302734375
363,241.8699951171875,246.52194213867188,4.651947021484375
364,388.1400146484375,398.8951416015625,10.755126953125
365,286.1400146484375,282.903076171875,3.2369384765625
366,227.91000366210938,232.27578735351562,4.36578369140625
367,112.43000030517578,102.35042572021484,10.079574584960938
368,12.6899995803833,11.962570190429688,0.7274293899536133
369,177.55999755859375,179.3702392578125,1.81024169921875
370,13.949999809265137,13.05530071258545,0.8946990966796875
371,184.77999877929688,201.097412109375,16.317413330078125
372,194.7899932861328,200.92413330078125,6.1341400146484375
373,39.09000015258789,40.805416107177734,1.7154159545898438
374,390.6499938964844,391.00030517578125,0.350311279296875
375,14.960000038146973,14.202240943908691,0.7577590942382812
376,171.69000244140625,169.2298126220703,2.4601898193359375
377,60.22999954223633,55.30845260620117,4.921546936035156
378,397.8299865722656,406.5203552246094,8.69036865234375
379,366.5199890136719,373.6473083496094,7.1273193359375
380,381.4100036621094,377.09271240234375,4.317291259765625
381,373.7200012207031,373.55029296875,0.169708251953125
382,419.4800109863281,425.732666015625,6.252655029296875
383,460.9200134277344,443.3478088378906,17.57220458984375
